Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume
8/3/2020 16:00:00,324.58,326.19,321.83,323.59,603093,8/3/2020 16:00:00,430.01,437.77,421.47,436.01,348702,8/3/2020 16:00:00,177.38,178.87,175.83,177.62,841234
8/4/2020 16:00:00,324.6,325.29,320.86,325.01,538368,8/4/2020 16:00:00,435.72,453.95,434.57,448.74,723697,8/4/2020 16:00:00,176.92,178.88,176.63,178.11,672802
8/5/2020 16:00:00,325.92,330.93,325.01,329.71,566418,8/5/2020 16:00:00,452.12,474.14,450.17,471.61,492389,8/5/2020 16:00:00,180,183.59,179.95,182.82,1366456
8/6/2020 16:00:00,327.99,329.65,325.45,326.34,720301,8/6/2020 16:00:00,466.1,475.47,466.01,472.07,244373,8/6/2020 16:00:00,182,183.24,180.25,181.26,968080
8/7/2020 16:00:00,326.83,332,325.48,329.27,1470286,8/7/2020 16:00:00,480.09,480.09,470,475.39,460500,8/7/2020 16:00:00,181.41,183.71,179.86,183.5,1254634
8/10/2020 16:00:00,330.36,336.27,330.36,335.73,1015974,8/10/2020 16:00:00,477.87,489.37,477.34,482.57,582340,8/10/2020 16:00:00,185,191.35,184.4,189.91,2631056
8/11/2020 16:00:00,339.19,345.41,338.46,341.85,1527055,8/11/2020 16:00:00,494.17,506.08,489.83,490.23,784514,8/11/2020 16:00:00,192.3,195.85,192.21,193.22,1909915
8/12/2020 16:00:00,343.18,343.99,337.55,339.4,636809,8/12/2020 16:00:00,499.65,500,492.72,498.49,532366,8/12/2020 16:00:00,191.29,192.82,189.59,192.31,1628997
8/13/2020 16:00:00,336.79,340.82,335.46,338.62,493043,8/13/2020 16:00:00,492.49,499.15,492.49,495.15,430836,8/13/2020 16:00:00,188.55,191.17,188.45,189.5,1324832
8/14/2020 16:00:00,337.28,343.84,336.86,342.06,396518,8/14/2020 16:00:00,491.17,499.7,491.17,498.79,360466,8/14/2020 16:00:00,189.22,193.21,188.43,191.13,900649
8/17/2020 16:00:00,341.77,344,338.52,339.76,628227,8/17/2020 16:00:00,500,500,489.31,489.97,420462,8/17/2020 16:00:00,193.25,194.24,191.2,192.99,1026228
8/18/2020 16:00:00,339.72,339.92,337.27,337.6,499013,8/18/2020 16:00:00,488.02,490.17,482.2,483,528210,8/18/2020 16:00:00,193.81,194.82,191.9,192.13,1120968
8/19/2020 16:00:00,337,340.32,336.2,337.91,488044,8/19/2020 16:00:00,486.31,489.62,482,482.81,553814,8/19/2020 16:00:00,193,194.6,191.94,191.99,1512676
8/20/2020 16:00:00,337.58,338.44,336.03,336.67,338626,8/20/2020 16:00:00,478.38,486.64,476.18,482.83,255215,8/20/2020 16:00:00,190.21,192.05,189.38,191.1,1558667
8/21/2020 16:00:00,337.3,339.13,336.44,337.86,440786,8/21/2020 16:00:00,481.69,485.17,477.86,479.28,426050,8/21/2020 16:00:00,196.76,202.95,196,199.5,6446260
8/24/2020 16:00:00,338.7,344.51,338.41,344.42,416752,8/24/2020 16:00:00,481.16,490.99,481.16,488.5,572883,8/24/2020 16:00:00,204.37,206.48,202.66,205.4,3177982
8/25/2020 16:00:00,345,345.07,341.45,343,454612,8/25/2020 16:00:00,490.91,493.64,483.46,486.05,315421,8/25/2020 16:00:00,206,209.4,205.35,205.6,2707075
8/26/2020 16:00:00,341.5,342.88,338.02,341.41,607246,8/26/2020 16:00:00,483.9,489.46,481.48,484.89,248365,8/26/2020 16:00:00,206.59,212.29,204.76,211.01,2040293
8/27/2020 16:00:00,343.46,349.23,342.06,348.99,669269,8/27/2020 16:00:00,488.56,502.46,488.04,498.32,428460,8/27/2020 16:00:00,211.16,212.45,208.82,209.83,1875503
8/28/2020 16:00:00,347.78,348.55,342.27,344.75,513503,8/28/2020 16:00:00,500.59,507.89,498.65,506.77,394545,8/28/2020 16:00:00,210.33,210.8,208.75,209.9,1261483
