Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume
8/17/2020 16:00:00,120.39,121.76,119.69,120,933967,8/17/2020 16:00:00,310.67,314.89,308.82,309.52,590215,8/17/2020 16:00:00,53.7,53.78,52.6,52.73,1616753
8/18/2020 16:00:00,120,120.43,119.2,120,782504,8/18/2020 16:00:00,310.87,311,304.58,306.07,431200,8/18/2020 16:00:00,52.7,53.29,51.93,52.05,1724222
8/19/2020 16:00:00,120.95,120.95,117.28,117.66,1344446,8/19/2020 16:00:00,307.48,308.45,301.07,301.51,398169,8/19/2020 16:00:00,51.98,52.63,51.51,51.64,1358715
8/20/2020 16:00:00,117.77,120.86,117.71,117.91,979579,8/20/2020 16:00:00,300,302.1,295.23,297.25,449264,8/20/2020 16:00:00,51.37,51.53,50.05,50.16,1729663
8/21/2020 16:00:00,117.81,118.22,116.47,117.83,957561,8/21/2020 16:00:00,296.27,299.84,293.63,294.29,464023,8/21/2020 16:00:00,49.95,50.32,49.59,49.85,1628992
8/24/2020 16:00:00,118.07,118.18,116.31,117.6,1158826,8/24/2020 16:00:00,297.31,303.35,293.13,295.08,624263,8/24/2020 16:00:00,50.23,50.27,49.44,49.8,1365943
8/25/2020 16:00:00,117.94,119.43,116.78,118.33,1237930,8/25/2020 16:00:00,296.03,297.27,289.52,296.68,580511,8/25/2020 16:00:00,49.85,50.6,49.46,50.56,1781208
8/26/2020 16:00:00,118.26,118.77,116.63,118.33,1800060,8/26/2020 16:00:00,294.12,301.93,291.23,300.7,673756,8/26/2020 16:00:00,50.21,51.1,49.94,50.95,2038282
8/27/2020 16:00:00,109.22,111.8,104.1,110.01,5631757,8/27/2020 16:00:00,300.27,310.35,299.26,305.64,739035,8/27/2020 16:00:00,51.19,51.46,50.26,50.67,1932032
8/28/2020 16:00:00,110.23,111.1,108.77,110.75,1527189,8/28/2020 16:00:00,306,306.24,299.8,300.58,418788,8/28/2020 16:00:00,50.6,50.79,49.98,50.5,1119865
8/31/2020 16:00:00,110.13,112.29,110.11,111.24,1364619,8/31/2020 16:00:00,300.21,300.94,295.03,296.98,575217,8/31/2020 16:00:00,50.25,51.23,50.22,50.76,2279021
9/1/2020 16:00:00,111.5,112.68,106.72,109.65,2857086,9/1/2020 16:00:00,297.1,307.25,293.33,305.43,714021,9/1/2020 16:00:00,50.52,50.74,48.57,49.34,2033147
9/2/2020 16:00:00,110.38,111.44,108.91,110.69,2445855,9/2/2020 16:00:00,307.72,324.88,306.64,324.43,870856,9/2/2020 16:00:00,49.62,51.28,49.33,50.99,2355425
9/3/2020 16:00:00,111.11,111.27,107.68,108.66,2845068,9/3/2020 16:00:00,324.45,325,310.68,314.52,810969,9/3/2020 16:00:00,51.35,51.9,49.46,50.02,3189695
9/4/2020 16:00:00,108.97,109.74,106.95,108.89,1688709,9/4/2020 16:00:00,318,318,299.33,309,837475,9/4/2020 16:00:00,50.17,50.21,49,49.72,2368963
9/8/2020 16:00:00,108.38,108.81,106.54,107.4,1513585,9/8/2020 16:00:00,299.99,313.81,299.03,309.22,916302,9/8/2020 16:00:00,49.67,49.93,48.82,49.27,2825949
9/9/2020 16:00:00,108.26,108.65,106.98,107.05,1204645,9/9/2020 16:00:00,310.07,328.84,310.07,323.92,946216,9/9/2020 16:00:00,49.56,50.04,48.96,49.54,1560330
9/10/2020 16:00:00,109.69,111.93,109.3,110.5,1889666,9/10/2020 16:00:00,324.06,333.07,324,327.95,1093245,9/10/2020 16:00:00,49.31,49.55,48.51,48.54,2393970
9/11/2020 16:00:00,111.1,111.31,108.62,110.33,1250798,9/11/2020 16:00:00,328.95,333,314,317.66,746211,9/11/2020 16:00:00,48.84,48.84,47.86,48.38,1481044
9/14/2020 16:00:00,110.97,113.24,110.4,112.72,764662,9/14/2020 16:00:00,319.49,326.6,319.49,323.46,454158,9/14/2020 16:00:00,48.61,48.99,46.93,47.05,4552093
9/15/2020 16:00:00,112.75,115.28,112.75,113.59,1112751,9/15/2020 16:00:00,326.93,339.73,324.73,335.24,795969,9/15/2020 16:00:00,47.44,47.77,46.53,46.55,2600277
9/16/2020 16:00:00,114.12,116.06,113.97,114.55,983174,9/16/2020 16:00:00,338.23,340.29,328.74,329.86,610579,9/16/2020 16:00:00,46.74,47.7,46.7,47.21,4038243
9/17/2020 16:00:00,113.97,113.97,110.86,112.59,953993,9/17/2020 16:00:00,323.37,329.26,319.02,328.03,620465,9/17/2020 16:00:00,46.7,47.36,45.89,47.3,3926799
9/18/2020 16:00:00,112.2,114.42,112.05,113.87,1364776,9/18/2020 16:00:00,329.6,333.13,314.97,320.97,909217,9/18/2020 16:00:00,47.3,48.33,47.23,47.68,4227480
9/21/2020 16:00:00,112.18,118.19,111.89,118.15,1913263,9/21/2020 16:00:00,314.79,322.56,302.04,322.3,642598,9/21/2020 16:00:00,47.03,47.36,46.48,47.1,2632388
9/22/2020 16:00:00,117.27,118.01,114.45,115.23,1272068,9/22/2020 16:00:00,326.76,327.02,313.98,322.57,492725,9/22/2020 16:00:00,47.1,47.53,46.83,47.08,2423527
9/23/2020 16:00:00,115.32,115.32,110.94,111.32,1257057,9/23/2020 16:00:00,322.04,325,307.38,308.32,578788,9/23/2020 16:00:00,47.2,47.21,45.24,45.25,2526306
9/24/2020 16:00:00,111.11,111.3,109.01,109.19,993731,9/24/2020 16:00:00,306.15,316.43,297.44,311.88,734199,9/24/2020 16:00:00,45.5,46.23,44.65,45.81,2880580
9/25/2020 16:00:00,108.88,112.32,108.28,111.7,1137893,9/25/2020 16:00:00,310.03,320.95,307.17,317.93,479837,9/25/2020 16:00:00,46.7,47.68,46.28,47.43,2944848
9/28/2020 16:00:00,112.68,115.4,112.66,113.88,953399,9/28/2020 16:00:00,324.93,328.78,320.99,322.86,522074,9/28/2020 16:00:00,47.97,48.54,47.46,47.55,1837230
9/29/2020 16:00:00,114.01,114.73,112.65,113.65,635748,9/29/2020 16:00:00,323.9,328.92,320,320.17,452371,9/29/2020 16:00:00,47.63,47.68,46.74,46.89,1546368
