Date,Open,High,Low,Close,Volume
6/5/2020 16:00:00,134.04,137.11,134.04,134.65,228098
6/8/2020 16:00:00,135.02,138.48,134.37,138.05,475771
6/9/2020 16:00:00,136.94,136.94,133.85,135.27,203884
6/10/2020 16:00:00,135.32,136.02,133.89,134.28,232044
6/11/2020 16:00:00,131.86,131.86,127.86,128.72,345917
6/12/2020 16:00:00,131.32,131.36,126.77,128.47,289408
6/15/2020 16:00:00,126.15,130.39,125.09,129.43,201029
6/16/2020 16:00:00,132.59,133.42,129.43,130.21,215842
6/17/2020 16:00:00,130.57,130.57,128.51,129.57,213576
6/18/2020 16:00:00,128.88,129.67,128.17,129.56,128741
6/19/2020 16:00:00,130.37,131,125.9,125.9,188710
6/22/2020 16:00:00,124.81,126.65,123.62,125.97,169420
6/23/2020 16:00:00,127.08,127.31,124.31,124.6,216311
6/24/2020 16:00:00,123.78,124.19,122,123.49,476444
6/25/2020 16:00:00,123.41,123.41,120.61,122.09,334945
6/26/2020 16:00:00,121.98,123.12,119.99,120.85,268122
6/29/2020 16:00:00,121.61,123.13,120.51,123.13,149359
6/30/2020 16:00:00,123.11,124.32,122.53,123.67,293939
7/1/2020 16:00:00,123.81,126.92,123.81,126.42,186752
7/2/2020 16:00:00,127.45,128.02,126.35,126.72,505024
7/6/2020 16:00:00,127.31,128.03,124.31,125.21,482715
7/7/2020 16:00:00,124.22,125.13,123.47,124.65,191152
7/8/2020 16:00:00,124.52,126.09,124.26,125.66,190649
7/9/2020 16:00:00,125.51,125.51,122.22,124,222534
7/10/2020 16:00:00,123.81,126.62,123.81,126.27,195733
7/13/2020 16:00:00,126.4,127.79,125.92,126.39,241270
7/14/2020 16:00:00,126.62,128.28,126.47,127.71,190676
7/15/2020 16:00:00,129,129.92,127.11,127.24,222189
7/16/2020 16:00:00,127.19,129.04,127.03,128.82,129062
7/17/2020 16:00:00,129.36,131.87,129.36,131.55,197642
7/20/2020 16:00:00,131.22,131.38,129.47,129.7,222024
7/21/2020 16:00:00,129.95,131.74,129.71,130.5,232759
7/22/2020 16:00:00,129.82,132.93,128.79,132.45,166574
7/23/2020 16:00:00,132.37,133.48,131.91,132.68,202534
7/24/2020 16:00:00,132.87,134,131.04,131.67,146493
7/27/2020 16:00:00,131.71,131.71,129.26,130.01,431618
7/28/2020 16:00:00,129.83,133.08,129.83,131.97,133673
7/29/2020 16:00:00,132.27,132.81,131.72,132.77,194561
7/30/2020 16:00:00,131.65,132.57,131,132.52,144065
7/31/2020 16:00:00,132.29,133.07,130.8,132.62,215089
8/3/2020 16:00:00,132.59,132.59,130.52,131.22,167209
8/4/2020 16:00:00,131.07,133.2,130.74,132.65,480598
8/5/2020 16:00:00,133.02,133.08,130.58,131.07,249258
8/6/2020 16:00:00,130.97,132.03,130.38,131.83,155392
8/7/2020 16:00:00,131.52,134.85,131.5,134.49,179493
8/10/2020 16:00:00,134.85,135.5,134.07,134.39,193285
8/11/2020 16:00:00,134.7,134.95,131.27,131.64,288739
8/12/2020 16:00:00,131.92,134.35,131.92,133.47,224084
8/13/2020 16:00:00,132.9,133.5,132.13,133.01,147759
8/14/2020 16:00:00,132.83,133.05,131.68,132.08,127638
8/17/2020 16:00:00,132.19,132.92,131.43,131.75,169605
8/18/2020 16:00:00,131.66,132.12,130.56,131.14,206874
8/19/2020 16:00:00,131.61,131.65,130.63,130.75,335038
8/20/2020 16:00:00,130.33,130.85,129.37,129.66,171376
8/21/2020 16:00:00,129.84,130,128.51,129.67,136706
8/24/2020 16:00:00,130,130.99,129,130.97,130181
8/25/2020 16:00:00,131.22,131.24,129.32,129.76,123315
8/26/2020 16:00:00,129.25,129.25,127.75,128.04,210166
8/27/2020 16:00:00,128.35,129.57,127.88,128.61,172638
8/28/2020 16:00:00,128.88,129.12,127.65,128.94,194044
8/31/2020 16:00:00,128.93,130.12,128.91,129.25,348507
9/1/2020 16:00:00,129.06,129.06,127.36,127.87,210186
9/2/2020 16:00:00,127.93,132.15,127.56,131.54,244360
9/3/2020 16:00:00,131.76,133.03,128.97,130.18,243106
9/4/2020 16:00:00,130.6,130.6,127.73,129.4,251004
9/8/2020 16:00:00,129.61,129.61,127.33,128.38,220667
9/9/2020 16:00:00,129.31,131.58,129.31,129.9,166600
9/10/2020 16:00:00,129.82,129.82,127.66,127.69,526528
9/11/2020 16:00:00,127.18,127.39,126.08,127.02,224846
9/14/2020 16:00:00,127.75,129.37,127.55,128.65,211778
9/15/2020 16:00:00,130.07,131.4,128.79,129.54,155132
9/16/2020 16:00:00,129.01,130.3,128.81,129.43,215440
9/17/2020 16:00:00,128.74,128.99,127.39,128.36,190559
9/18/2020 16:00:00,128.52,128.52,125.83,126.05,279944
9/21/2020 16:00:00,125.21,125.87,123.74,125.45,293303
9/22/2020 16:00:00,125.5,126.96,125.3,126.12,128978
9/23/2020 16:00:00,126.25,126.4,124.05,124.05,708890
9/24/2020 16:00:00,124.04,126.4,123.34,125.53,198387
9/25/2020 16:00:00,125.22,127.61,124.62,127.58,117026
9/28/2020 16:00:00,128.27,129.15,127.73,127.92,172782
9/29/2020 16:00:00,128.28,129.11,127.3,127.83,126225
9/30/2020 16:00:00,128.86,129.67,128.08,129.1,170717
10/1/2020 16:00:00,129.44,130.57,129.18,130.28,133867
10/2/2020 16:00:00,129.13,132.45,128.8,131.85,189423
10/5/2020 16:00:00,132.13,133.71,131.43,133.4,166162
10/6/2020 16:00:00,133.53,136.11,133.04,134.5,172868
10/7/2020 16:00:00,135.06,135.83,134.41,135.4,193005
10/8/2020 16:00:00,136,138,136,137.82,317636
10/9/2020 16:00:00,138.54,138.54,136.89,137.79,157545
10/12/2020 16:00:00,137.65,139.52,137.49,138.6,455690
10/13/2020 16:00:00,137.94,138,136.21,137.58,658288
10/14/2020 16:00:00,137.79,138.4,136.77,137.37,203364
10/15/2020 16:00:00,136.2,138.13,135.88,137.49,87903
10/16/2020 16:00:00,137.58,139.36,137.42,138.86,134396
10/19/2020 16:00:00,138.9,139.35,137.26,137.54,95004
10/20/2020 16:00:00,138.18,139.12,137.84,138.34,112479
10/21/2020 16:00:00,138.3,139.05,137.92,138.26,69162
10/22/2020 16:00:00,138.51,140.38,138.03,140.31,198296
10/23/2020 16:00:00,140.84,141.2,139.91,140.75,123096
10/26/2020 16:00:00,139.73,140.75,138.68,140.6,129294
10/27/2020 16:00:00,140.91,141.63,139.9,140.35,120783
10/28/2020 16:00:00,138.23,140,135.88,136.16,161069
10/29/2020 16:00:00,135.77,137.99,133.85,136.29,211875
10/30/2020 16:00:00,135.87,136.49,133.98,135.41,257265
11/2/2020 16:00:00,136.75,138.38,135.79,138.38,130630
11/3/2020 16:00:00,140.21,141.77,139.53,140.5,445882
11/4/2020 16:00:00,140.4,141.53,138.08,138.19,153674
11/5/2020 16:00:00,139.56,141.82,139.25,139.4,107858
11/6/2020 16:00:00,139.4,140.72,138.96,139.04,95625
11/9/2020 16:00:00,142.9,147.38,141.93,142.09,255537
11/10/2020 16:00:00,142.9,144.77,142.31,144.66,369571
11/11/2020 16:00:00,145.15,146.07,144.37,145.02,177847
11/12/2020 16:00:00,144.17,144.21,141.24,142.43,524538
11/13/2020 16:00:00,143.08,144.3,143.08,143.93,247386
11/16/2020 16:00:00,145.42,145.7,143.87,145.52,157325
11/17/2020 16:00:00,144.32,145.01,142.59,142.67,139799
11/18/2020 16:00:00,143.54,143.65,139.87,139.88,364758
11/19/2020 16:00:00,139.74,139.87,137.59,138.51,229124
11/20/2020 16:00:00,138.23,139.43,137.97,138.67,99729
11/23/2020 16:00:00,139.28,139.47,138.2,138.73,144767
11/24/2020 16:00:00,139.76,140.93,139.59,140.64,131355
11/25/2020 16:00:00,140.33,140.92,139.29,140.91,138019
11/27/2020 13:00:00,140.9,140.9,139.04,139.59,73995
11/30/2020 16:00:00,139.22,139.22,136.87,137.34,197877
12/1/2020 16:00:00,138.32,140.05,138.2,138.33,148669
12/2/2020 16:00:00,137.9,139.1,136.85,139.05,139012
12/3/2020 16:00:00,138.74,139.01,137.37,137.8,135032
12/4/2020 16:00:00,137.82,138.2,135.87,136.58,195483
