Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume
6/24/2020 16:00:00,212.98,215.3,211.69,212.03,1856815,6/24/2020 16:00:00,56.69,57.1,53.53,54.88,5384017,6/24/2020 16:00:00,70.73,71.18,69.78,70.09,5179241
6/25/2020 16:00:00,214.52,216.75,210.65,214.92,1635274,6/25/2020 16:00:00,54.14,55.58,53.76,55,2793682,6/25/2020 16:00:00,70.1,70.72,69.64,70.67,4610482
6/26/2020 16:00:00,216.5,218,215.22,215.3,1723607,6/26/2020 16:00:00,54.7,54.7,52.26,52.3,6824479,6/26/2020 16:00:00,70.28,70.62,68.37,68.87,9265376
6/29/2020 16:00:00,216,218.2,215.31,217.58,974276,6/29/2020 16:00:00,52.95,54.95,52.16,54.42,2971066,6/29/2020 16:00:00,69.37,70.62,69.02,70.51,2953735
6/30/2020 16:00:00,219.59,221.7,216.5,219.37,1811934,6/30/2020 16:00:00,54,55.2,53.51,54.66,4668319,6/30/2020 16:00:00,70.04,70.47,69.43,70.06,4626314
7/1/2020 16:00:00,218.23,220.22,216.8,219.57,1100377,7/1/2020 16:00:00,54.4,55.24,52.75,53.7,3393505,7/1/2020 16:00:00,70.13,71,69.88,69.99,3565947
7/2/2020 16:00:00,220.86,224.55,220.81,222.16,1661296,7/2/2020 16:00:00,54.88,55.94,53.98,54.06,4925108,7/2/2020 16:00:00,71,71.21,70.19,70.46,3493790
7/6/2020 16:00:00,222.79,223.46,219.1,221.42,1369119,7/6/2020 16:00:00,55.15,55.54,53.48,53.76,2530086,7/6/2020 16:00:00,71.18,71.38,70,70.6,3563005
7/7/2020 16:00:00,220.74,224.98,220.52,223.81,1266680,7/7/2020 16:00:00,53.45,53.7,52.17,53.02,2827143,7/7/2020 16:00:00,70,73.21,69.37,72.94,8160628
7/8/2020 16:00:00,224.46,226.73,223.11,225.57,1110859,7/8/2020 16:00:00,52.96,54.05,52.57,53.11,3457071,7/8/2020 16:00:00,73,73.76,71.56,72.3,7498887
7/9/2020 16:00:00,225.36,230.28,225.36,229.5,966655,7/9/2020 16:00:00,52.85,52.88,50.18,50.98,3704207,7/9/2020 16:00:00,71.69,72.2,69.87,70.14,4345363
7/10/2020 16:00:00,229.25,230.53,227.56,229.76,892985,7/10/2020 16:00:00,51.03,52.39,50.03,52.31,2442716,7/10/2020 16:00:00,70.7,73.09,70.51,72.96,5429112
7/13/2020 16:00:00,230.57,232.1,225.04,225.74,1246945,7/13/2020 16:00:00,52.66,53.9,51.69,52.44,3136977,7/13/2020 16:00:00,72.76,73.88,72.44,73.5,5269622
7/14/2020 16:00:00,225.99,230.68,225.5,230.52,1088701,7/14/2020 16:00:00,52.05,53.22,51.47,52.96,2607936,7/14/2020 16:00:00,73.12,74.44,72.41,74.31,4781028
7/15/2020 16:00:00,226.73,229,224.06,225.5,1574059,7/15/2020 16:00:00,54.3,55.72,54.21,55.44,2938348,7/15/2020 16:00:00,74.78,75.35,74.53,75,3909621
7/16/2020 16:00:00,226.24,229.16,225.59,227.91,908897,7/16/2020 16:00:00,55.07,55.65,54.34,54.62,1944190,7/16/2020 16:00:00,74.77,75.55,74.34,75.35,3691796
7/17/2020 16:00:00,229.12,230.72,227.51,228.38,1275884,7/17/2020 16:00:00,55.02,55.07,53.82,54.17,1727842,7/17/2020 16:00:00,75.8,75.8,74.71,75.03,3303795
7/20/2020 16:00:00,228,229.11,226.5,227.74,748871,7/20/2020 16:00:00,53.52,54.35,52.5,53.03,2727307,7/20/2020 16:00:00,74.6,74.79,72.47,72.89,5448458
7/21/2020 16:00:00,228,228.59,225.64,226.73,888250,7/21/2020 16:00:00,53.62,55.25,53.54,54.72,2329007,7/21/2020 16:00:00,75.23,76.92,74.9,75.92,6863106
7/22/2020 16:00:00,227.42,227.75,224.47,227.55,815413,7/22/2020 16:00:00,54.71,56.35,54.24,55.34,2290132,7/22/2020 16:00:00,76.25,76.32,74.04,76,4905188
7/23/2020 16:00:00,229.11,232.21,227.56,227.84,956314,7/23/2020 16:00:00,55.16,55.45,54.37,54.94,2855206,7/23/2020 16:00:00,75.88,76.39,75.23,76.3,5117127
7/24/2020 16:00:00,227.5,228.95,225.75,227.04,730196,7/24/2020 16:00:00,54.54,55.09,54.33,54.94,2070857,7/24/2020 16:00:00,77,77.88,76.27,76.85,5694982
7/27/2020 16:00:00,226.8,230.02,226.8,229.22,785430,7/27/2020 16:00:00,54.59,54.8,53.77,53.99,2373087,7/27/2020 16:00:00,76.8,78.7,76.61,78.54,7596005
7/28/2020 16:00:00,228.98,230.47,227.6,228.55,717595,7/28/2020 16:00:00,53.84,54.26,53.3,53.5,1957846,7/28/2020 16:00:00,78.54,79.35,77.89,77.97,4312363
7/29/2020 16:00:00,229.55,232.27,228.82,231,912991,7/29/2020 16:00:00,53.72,54.35,53.08,53.99,2633009,7/29/2020 16:00:00,77.85,78.69,77.16,78.39,4635825
7/30/2020 16:00:00,232,233,229.64,231.26,821370,7/30/2020 16:00:00,53.05,53.6,52.33,53.59,2101740,7/30/2020 16:00:00,77.76,78.17,77.19,77.45,3422558
7/31/2020 16:00:00,233.25,238,233.04,236.51,2866968,7/31/2020 16:00:00,53.17,53.45,52.21,52.85,3070070,7/31/2020 16:00:00,76.76,77.41,76.11,76.81,4990449
8/3/2020 16:00:00,230.22,234.15,227.68,231.96,3719061,8/3/2020 16:00:00,52.73,52.79,50.9,52.13,2901862,8/3/2020 16:00:00,76.53,76.85,75.93,76.53,3171649
8/4/2020 16:00:00,231.9,238.41,231.9,237.74,2001586,8/4/2020 16:00:00,52.6,54.19,52.13,54.11,3407882,8/4/2020 16:00:00,76.04,77.38,76,77.1,3399056
8/5/2020 16:00:00,238.19,239.87,234.32,237.16,1394346,8/5/2020 16:00:00,54.58,55.1,54.02,54.99,4392326,8/5/2020 16:00:00,77.2,77.51,76.46,76.96,4208170
8/6/2020 16:00:00,236.96,238.22,234.59,236.15,1826159,8/6/2020 16:00:00,54.91,57.73,54.68,56.4,3328381,8/6/2020 16:00:00,76.4,77.2,76.25,77.12,2440290
8/7/2020 16:00:00,235.77,238.23,235.61,237.49,981590,8/7/2020 16:00:00,55.8,58.72,55.69,57.8,4447585,8/7/2020 16:00:00,76.58,77.51,76.28,77.5,2912649
8/10/2020 16:00:00,237.87,237.94,232.4,233.36,855137,8/10/2020 16:00:00,58.26,60.53,58.21,60.1,4005962,8/10/2020 16:00:00,77.36,78.46,77.26,78.37,4291612
8/11/2020 16:00:00,231.84,231.89,221.71,222.3,2104195,8/11/2020 16:00:00,58.6,62.52,58.26,60.84,7641274,8/11/2020 16:00:00,79.4,79.91,78.42,78.72,4574811
8/12/2020 16:00:00,223.52,228.6,223.26,226.95,1244996,8/12/2020 16:00:00,61.1,61.38,59.47,59.7,3189766,8/12/2020 16:00:00,79.31,80.06,79,79.69,4922222
8/13/2020 16:00:00,226.65,227.64,224.27,224.7,1054653,8/13/2020 16:00:00,59.1,60.11,58.44,58.6,2320216,8/13/2020 16:00:00,78.86,78.99,77.85,78.14,3925945
8/14/2020 16:00:00,223.96,225.48,223.75,224.25,935311,8/14/2020 16:00:00,58.44,60,57.85,59.54,3852718,8/14/2020 16:00:00,77.77,78.3,77.37,77.71,2829658
8/17/2020 16:00:00,224.25,227.87,224.25,226.78,1343714,8/17/2020 16:00:00,59.84,60.12,59.08,59.7,2656916,8/17/2020 16:00:00,77.46,78.54,77.06,78.26,2543014
8/18/2020 16:00:00,226,229.2,222.39,228.17,1480912,8/18/2020 16:00:00,59.83,60.6,59.07,59.59,2866369,8/18/2020 16:00:00,78.65,79.42,78.25,79.18,2590766
8/19/2020 16:00:00,228.68,229.63,226.24,227.94,732456,8/19/2020 16:00:00,59.26,59.37,57.88,58.08,2321663,8/19/2020 16:00:00,79.33,79.77,78.59,78.7,4483890
8/20/2020 16:00:00,228.16,229.23,226.69,228.3,1146327,8/20/2020 16:00:00,57.6,58.38,56.96,57.93,2167783,8/20/2020 16:00:00,78.36,78.78,78.01,78.22,2690699
8/21/2020 16:00:00,228.59,228.59,225.55,226.33,997925,8/21/2020 16:00:00,57.94,57.96,57.21,57.46,2599395,8/21/2020 16:00:00,78.31,78.59,77.39,78.06,2790343
8/24/2020 16:00:00,227.33,227.33,221.96,223.13,1737287,8/24/2020 16:00:00,57.95,59.53,57.2,59.51,2734484,8/24/2020 16:00:00,78.29,79.9,78.04,79.63,2484446
8/25/2020 16:00:00,222.98,223.23,218.73,219.17,2350689,8/25/2020 16:00:00,59.76,59.79,57.28,58.2,4052281,8/25/2020 16:00:00,80.31,80.46,79.26,79.62,3365638
8/26/2020 16:00:00,218.86,220.78,217.76,220.29,2533616,8/26/2020 16:00:00,57.5,58.21,56.22,57.5,4352223,8/26/2020 16:00:00,78.77,80.09,78.24,79.98,3648614
8/27/2020 16:00:00,220.18,223.4,219.4,220.69,1301342,8/27/2020 16:00:00,57.84,60.92,57.8,60.03,3195739,8/27/2020 16:00:00,80.08,81.22,79.55,80,3502398
8/28/2020 16:00:00,219.99,220.7,215.62,217.13,1879839,8/28/2020 16:00:00,60.25,62,60.06,61.89,2564113,8/28/2020 16:00:00,79.73,80.8,79.16,80.74,3119190
8/31/2020 16:00:00,217.29,224.35,217.29,223.5,1675099,8/31/2020 16:00:00,61.52,62,60.11,60.14,2428257,8/31/2020 16:00:00,80.51,80.73,79.75,79.79,3582829
9/1/2020 16:00:00,223.94,224.07,217.92,220.09,1329943,9/1/2020 16:00:00,59.56,60.39,58.92,60.1,2488880,9/1/2020 16:00:00,79.14,79.5,78.64,79.04,3286578
9/2/2020 16:00:00,221,225.38,220.28,223.74,1283569,9/2/2020 16:00:00,60.33,61.12,59.62,60.84,2049864,9/2/2020 16:00:00,78.88,80.41,78.84,79.98,3321830
9/3/2020 16:00:00,221.29,223.71,213.79,216.72,1983629,9/3/2020 16:00:00,61.18,62.17,59.92,60.37,2646754,9/3/2020 16:00:00,80.57,81.61,78.74,79.32,4023990
9/4/2020 16:00:00,215.23,216.29,208,212.52,2012650,9/4/2020 16:00:00,60.98,61.69,59.54,60.14,2228815,9/4/2020 16:00:00,79.97,80.42,78.35,79.15,4107390
9/8/2020 16:00:00,211.63,213.08,207.35,213,1922220,9/8/2020 16:00:00,59.51,60.58,59.24,59.48,2549749,9/8/2020 16:00:00,79.43,79.59,77.89,79.03,4235408
9/9/2020 16:00:00,214.17,221.07,214.17,220,1917885,9/9/2020 16:00:00,60,61.94,59.02,61.42,4225291,9/9/2020 16:00:00,79.75,81.47,79.56,80.47,4484151
9/10/2020 16:00:00,219.26,221.59,214.92,214.97,2553100,9/10/2020 16:00:00,61.87,63.11,61.39,61.78,3657759,9/10/2020 16:00:00,80.4,81.23,79.77,80.41,3402834
9/11/2020 16:00:00,215.48,216.42,212.12,214,1071846,9/11/2020 16:00:00,61.9,62.62,61.77,62.3,2861435,9/11/2020 16:00:00,80.76,81.5,80.32,81.23,3007940
9/14/2020 16:00:00,214.49,217.93,213.5,217.46,940159,9/14/2020 16:00:00,62.75,64.87,62.44,64.57,2167379,9/14/2020 16:00:00,81.62,82.59,81.31,81.94,3989580
9/15/2020 16:00:00,215.68,216.39,208.68,209.59,2146083,9/15/2020 16:00:00,64.69,65.65,64.23,65.4,3150791,9/15/2020 16:00:00,82.32,82.52,81.37,81.4,3199334
9/16/2020 16:00:00,209.16,210.95,206.9,207.35,1515463,9/16/2020 16:00:00,65.61,68.86,65.45,68.25,5170872,9/16/2020 16:00:00,81.76,82.24,80.54,80.6,4104715
9/17/2020 16:00:00,206.67,208.99,204.66,206.85,1212490,9/17/2020 16:00:00,67.51,69.09,67.36,68.4,4434469,9/17/2020 16:00:00,80.39,80.67,79.16,79.47,5256991
9/18/2020 16:00:00,205.18,208.96,204.61,208.15,1956714,9/18/2020 16:00:00,68.57,69.52,67.41,67.63,4585975,9/18/2020 16:00:00,78.75,79.57,77.99,78.08,8811521
9/21/2020 16:00:00,208.98,211.15,206.06,208.53,1095587,9/21/2020 16:00:00,65.05,66.1,63.41,64.05,4036662,9/21/2020 16:00:00,78.1,78.3,76.36,77.83,5570006
9/22/2020 16:00:00,209.69,214.73,208.94,212.38,1524114,9/22/2020 16:00:00,64.33,64.82,63.26,64.02,2854762,9/22/2020 16:00:00,78.05,78.79,76.88,77.01,4908530
9/23/2020 16:00:00,213.25,213.51,210.08,212.23,1148499,9/23/2020 16:00:00,64.12,64.99,60.26,60.52,3427262,9/23/2020 16:00:00,76.54,77.35,75.29,75.5,5012781
9/24/2020 16:00:00,211.7,214.59,210.87,213.69,1121609,9/24/2020 16:00:00,60.34,62.35,58.94,61.56,2954192,9/24/2020 16:00:00,75.57,77.08,74.92,76.35,3597201
9/25/2020 16:00:00,215.39,215.39,211.05,211.51,950077,9/25/2020 16:00:00,60.83,62.21,60.53,62.01,2543564,9/25/2020 16:00:00,75.68,76.01,75.12,75.4,3836607
9/28/2020 16:00:00,212.59,214.25,210.47,211.97,889299,9/28/2020 16:00:00,63.08,63.48,61.77,61.85,2163542,9/28/2020 16:00:00,76.3,77.66,76.17,76.31,3832788
