Date,Open,High,Low,Close,Volume
6/5/2020 16:00:00,53.09,54.27,52.74,53.98,12210054
6/8/2020 16:00:00,53.35,55.12,53.28,55.1,11519522
6/9/2020 16:00:00,55,55.06,53.88,54.18,8852655
6/10/2020 16:00:00,54.5,54.66,53.9,54.11,7436715
6/11/2020 16:00:00,53.25,53.56,51.23,51.31,12806143
6/12/2020 16:00:00,52.45,53,50.98,51.86,11537560
6/15/2020 16:00:00,50.96,53.43,50.91,53.25,16038072
6/16/2020 16:00:00,54.46,55,53.78,54.59,19380240
6/17/2020 16:00:00,53.03,53.74,51.5,51.52,28692615
6/18/2020 16:00:00,51.6,54,51.32,53.69,19259542
6/19/2020 16:00:00,54.21,54.46,52.98,54.4,33020470
6/22/2020 16:00:00,54.09,55.39,53.88,55.12,16705854
6/23/2020 16:00:00,55.3,55.97,55.13,55.19,18695018
6/24/2020 16:00:00,55.12,55.68,54.33,54.44,18287769
6/25/2020 16:00:00,54.4,54.59,53.54,54.53,16008724
6/26/2020 16:00:00,54.35,54.59,53.63,54.18,17969438
6/29/2020 16:00:00,54.23,54.96,53.85,54.76,14366908
6/30/2020 16:00:00,54.8,55.44,54.5,55.27,18885859
7/1/2020 16:00:00,54.69,55.88,54.68,55.49,17856751
7/2/2020 16:00:00,55.79,56.43,55.65,55.94,15478903
7/6/2020 16:00:00,56.2,56.83,56.16,56.6,15309672
7/7/2020 16:00:00,56.35,56.95,56.22,56.31,13232198
7/8/2020 16:00:00,56.63,56.68,55.99,56.66,12582610
7/9/2020 16:00:00,56.99,57.8,56.82,57.53,15692557
7/10/2020 16:00:00,57.47,57.52,56.69,57.39,12615792
7/13/2020 16:00:00,57.4,57.84,56.97,57.01,15965564
7/14/2020 16:00:00,56.67,57.29,56.48,57.2,15510256
7/15/2020 16:00:00,57.42,57.84,56.38,56.62,10571043
7/16/2020 16:00:00,56.42,56.49,55.58,55.82,8779360
7/17/2020 16:00:00,56.08,56.12,54.76,54.9,14345065
7/20/2020 16:00:00,54.88,55.52,54.69,55.4,11469286
7/21/2020 16:00:00,55.8,56.34,55.58,55.91,11875095
7/22/2020 16:00:00,55.7,56.18,55.7,56.01,13842610
7/23/2020 16:00:00,56,56.36,55.6,55.76,12576046
7/24/2020 16:00:00,55.47,56.04,55.26,55.65,8939667
7/27/2020 16:00:00,55.66,55.95,55.32,55.34,10319936
7/28/2020 16:00:00,55.25,55.74,55.2,55.35,13030193
7/29/2020 16:00:00,55.56,55.9,55.35,55.7,7243071
7/30/2020 16:00:00,55,55.48,54.89,55.25,7633243
7/31/2020 16:00:00,55.18,55.47,54.33,55.45,9352834
8/3/2020 16:00:00,55.78,56.09,55.49,55.98,9165025
8/4/2020 16:00:00,55.78,56.01,55.53,56,6364339
8/5/2020 16:00:00,56.32,56.32,55.38,55.5,6629046
8/6/2020 16:00:00,55.49,55.6,54.94,55.28,8169855
8/7/2020 16:00:00,55.01,55.24,54.76,55.23,8772264
8/10/2020 16:00:00,55.24,55.62,54.88,54.94,10047111
8/11/2020 16:00:00,55.24,55.46,54.14,54.27,8075289
8/12/2020 16:00:00,54.52,54.7,53.97,54.17,9068344
8/13/2020 16:00:00,53.91,54.2,53.68,54.02,8260423
8/14/2020 16:00:00,54.03,54.56,53.77,54.2,5454407
8/17/2020 16:00:00,54.2,54.39,53.66,53.99,9523832
8/18/2020 16:00:00,55.62,56.93,54.87,55.18,21102607
8/19/2020 16:00:00,55.58,56.8,55.46,56.2,16751451
8/20/2020 16:00:00,55.59,55.81,55.09,55.26,10975123
8/21/2020 16:00:00,55.38,55.45,54.73,55.19,9551993
8/24/2020 16:00:00,55.76,56.11,55.44,56.01,7892051
8/25/2020 16:00:00,56.15,56.75,56.02,56.09,7427033
8/26/2020 16:00:00,56.34,57.49,56.06,57.49,11597557
8/27/2020 16:00:00,57.45,58.45,56.58,57.18,15834697
8/28/2020 16:00:00,57.33,58.16,57.21,57.88,8613830
8/31/2020 16:00:00,57.13,57.76,57.04,57.22,18683506
9/1/2020 16:00:00,57.37,58.01,57.08,57.66,10170906
9/2/2020 16:00:00,57.72,59.32,57.72,59.03,14342824
9/3/2020 16:00:00,58.72,58.99,56.65,57.1,15387416
9/4/2020 16:00:00,56.88,57.27,55.16,55.73,14697178
9/8/2020 16:00:00,55.35,55.79,54.87,55.32,16472847
9/9/2020 16:00:00,56.16,57.4,55.86,56.95,13993244
9/10/2020 16:00:00,57.44,58.18,56.75,57.33,20500894
9/11/2020 16:00:00,60.71,61.86,56.87,57,40220642
9/14/2020 16:00:00,60.86,61.5,59.35,59.46,50107372
9/15/2020 16:00:00,60.01,61.68,59.39,60.94,30385568
9/16/2020 16:00:00,61.12,61.39,59.65,60.43,21258937
9/17/2020 16:00:00,59.42,60.61,59,60.18,22831155
9/18/2020 16:00:00,59.98,60.29,59.43,59.75,49311743
9/21/2020 16:00:00,62.46,62.6,60.03,60.82,32560391
9/22/2020 16:00:00,60.38,60.75,59.46,60.62,13306036
9/23/2020 16:00:00,60.11,60.49,58.9,58.96,15513546
9/24/2020 16:00:00,58.74,59.9,58.29,59.3,9560454
9/25/2020 16:00:00,59.27,59.99,58.96,59.8,9371875
9/28/2020 16:00:00,60.03,60.54,59.47,59.58,9356280
9/29/2020 16:00:00,59.58,60.16,59.4,59.47,6394062
9/30/2020 16:00:00,59.52,60.39,59.37,59.7,11001511
10/1/2020 16:00:00,60.17,60.27,59.45,59.68,7357652
10/2/2020 16:00:00,58.71,59.52,58.51,58.83,7329794
10/5/2020 16:00:00,59.44,59.67,59.09,59.56,6899164
10/6/2020 16:00:00,59.51,60.53,59.41,59.51,9743637
10/7/2020 16:00:00,59.77,60.9,59.64,60.59,8690909
10/8/2020 16:00:00,60.79,61.3,60.63,60.89,7202796
10/9/2020 16:00:00,61.15,61.38,60.86,61.15,7355665
10/12/2020 16:00:00,61.24,61.83,61.07,61.46,8274959
10/13/2020 16:00:00,61.57,61.78,60.88,60.97,8896300
10/14/2020 16:00:00,61.35,61.53,60.85,60.96,6652230
10/15/2020 16:00:00,60.27,60.74,60.08,60.52,6251805
10/16/2020 16:00:00,60.71,61.11,60.26,60.29,6070963
10/19/2020 16:00:00,60.39,60.75,59.39,59.62,8311250
