Date,Open,High,Low,Close,Volume
6/5/2020 16:00:00,141.84,143.77,140.91,141.51,221050
6/8/2020 16:00:00,143.51,144.17,143.04,144.02,543975
6/9/2020 16:00:00,141.7,141.7,139.76,140.42,256763
6/10/2020 16:00:00,140.02,140.04,136.51,137.13,458453
6/11/2020 16:00:00,130.87,131.91,126.82,126.95,262635
6/12/2020 16:00:00,131.81,132.21,126.25,129.33,127531
6/15/2020 16:00:00,125.23,131.79,125,130.85,134709
6/16/2020 16:00:00,136.48,136.56,131.77,133.69,141466
6/17/2020 16:00:00,133.93,133.99,132.23,132.49,102313
6/18/2020 16:00:00,131.26,133.15,131.25,132.13,72094
6/19/2020 16:00:00,133.92,133.92,129.57,130.47,171520
6/22/2020 16:00:00,129.35,130.59,128.15,130.2,176280
6/23/2020 16:00:00,131.7,131.7,130,130.32,208146
6/24/2020 16:00:00,129.06,129.06,125.33,125.7,223703
6/25/2020 16:00:00,125.06,127.15,123.81,127.04,138276
6/26/2020 16:00:00,126.47,127.02,124.43,125.1,218425
6/29/2020 16:00:00,126.42,128.98,125.94,128.97,456229
6/30/2020 16:00:00,128.42,130.59,127.96,129.92,123747
7/1/2020 16:00:00,131.06,131.97,128.94,128.97,70870
7/2/2020 16:00:00,131.19,132.13,129.79,130,76651
7/6/2020 16:00:00,132.01,132.75,131.09,131.88,61064
7/7/2020 16:00:00,130.74,131.1,129.29,129.5,79522
7/8/2020 16:00:00,129.5,130.21,128.36,129.6,82698
7/9/2020 16:00:00,129.36,129.36,126.36,126.86,64566
7/10/2020 16:00:00,126.72,128.58,126.72,128.44,56690
7/13/2020 16:00:00,129.43,131.06,128.4,128.6,94293
7/14/2020 16:00:00,128.32,131.46,127.84,131.46,77288
7/15/2020 16:00:00,133.97,135.56,133.26,135.09,85323
7/16/2020 16:00:00,134.34,135.69,133.81,135,61225
7/17/2020 16:00:00,135.52,136.08,135.08,135.86,68597
7/20/2020 16:00:00,135.42,135.86,134.05,134.41,54673
7/21/2020 16:00:00,135.61,136.87,135.07,135.93,72966
7/22/2020 16:00:00,135.49,137.07,135.08,137.04,54012
7/23/2020 16:00:00,136.93,137.94,136.37,136.78,67357
7/24/2020 16:00:00,136.53,136.95,135.35,135.68,87186
7/27/2020 16:00:00,135.75,136.45,135.1,136.42,62365
7/28/2020 16:00:00,135.89,136.44,135.16,135.33,73793
7/29/2020 16:00:00,136.02,137.83,136.02,137.57,36360
7/30/2020 16:00:00,136.53,136.75,135.45,136.43,98089
7/31/2020 16:00:00,135.97,135.97,133.43,135.74,82714
8/3/2020 16:00:00,136.27,137.08,135.34,136.59,61441
8/4/2020 16:00:00,136.39,137.15,136.25,137.15,109491
8/5/2020 16:00:00,138,139.9,138,139.76,70802
8/6/2020 16:00:00,139.76,140.28,139.57,140.28,145636
8/7/2020 16:00:00,139.91,142.49,139.91,142.42,400019
8/10/2020 16:00:00,142.92,145.76,142.53,145.69,234659
8/11/2020 16:00:00,147.54,148.63,145.97,146.31,174269
8/12/2020 16:00:00,147.73,147.86,146.25,146.87,899849
8/13/2020 16:00:00,146.35,146.94,145.55,146.12,100942
8/14/2020 16:00:00,145.51,147.09,145.39,146.53,163225
8/17/2020 16:00:00,146.86,146.94,145.6,145.76,98641
8/18/2020 16:00:00,145.72,146.09,144.76,144.83,53545
8/19/2020 16:00:00,145.1,145.8,144.35,144.61,40546
8/20/2020 16:00:00,143.39,144.15,143.19,144,59898
8/21/2020 16:00:00,143.53,144.64,143.53,144.29,53571
8/24/2020 16:00:00,145.1,146.85,144.75,146.85,80108
8/25/2020 16:00:00,147.42,147.54,145.85,146.64,107966
8/26/2020 16:00:00,146.36,147.11,145.85,146.7,62913
8/27/2020 16:00:00,147.36,148.27,146.79,147.17,106182
8/28/2020 16:00:00,147.89,148.68,147.24,148.54,63174
8/31/2020 16:00:00,148.32,148.5,146.93,146.94,83476
9/1/2020 16:00:00,146.54,148.53,146.01,148.53,60353
9/2/2020 16:00:00,149.08,151.04,148.43,150.7,88392
9/3/2020 16:00:00,150.6,151.03,145.53,146.3,114522
9/4/2020 16:00:00,147.59,148.31,144.66,146.39,103818
9/8/2020 16:00:00,145.14,145.77,143.35,143.82,89693
9/9/2020 16:00:00,145.09,147.04,144.86,145.92,174898
9/10/2020 16:00:00,146.3,146.79,143.72,144.33,137592
9/11/2020 16:00:00,144.32,146.01,144.14,145.21,142678
9/14/2020 16:00:00,146.5,147.66,146.25,147.14,96729
9/15/2020 16:00:00,147.91,148.33,147.28,147.44,141226
9/16/2020 16:00:00,148.7,150.34,147.89,148.94,101310
9/17/2020 16:00:00,146.93,149.88,146.41,149.16,377313
9/18/2020 16:00:00,149.42,150,147.31,147.5,124300
9/21/2020 16:00:00,144.77,144.8,141.14,142.59,310254
9/22/2020 16:00:00,142.74,144.12,142.49,143.86,116852
9/23/2020 16:00:00,144.37,145.51,141.1,141.19,74600
9/24/2020 16:00:00,140.99,142.98,139.37,141.33,75443
9/25/2020 16:00:00,140.74,143.9,140.71,143.4,88338
9/28/2020 16:00:00,145.05,147.3,145.05,146.2,134398
9/29/2020 16:00:00,146.16,146.53,144.72,145.17,67840
9/30/2020 16:00:00,145.51,147.4,144.08,144.77,103317
10/1/2020 16:00:00,145.78,146.34,143.86,144.88,90685
10/2/2020 16:00:00,142.3,147.05,142.03,146.45,63148
10/5/2020 16:00:00,147.61,149.11,147.61,148.93,46813
10/6/2020 16:00:00,149.51,150.8,147.37,147.39,92011
10/7/2020 16:00:00,149.26,151,149.26,150.49,108616
10/8/2020 16:00:00,151.42,151.96,150.34,151.96,109495
10/9/2020 16:00:00,152.75,153.52,152.16,152.48,115155
10/12/2020 16:00:00,153.24,153.77,152.87,153.44,80262
10/13/2020 16:00:00,152.29,153.17,151.4,151.8,90869
10/14/2020 16:00:00,152,153.5,152,152.38,56924
10/15/2020 16:00:00,150.75,153.04,150.28,153.04,78665
10/16/2020 16:00:00,153.9,154.66,153.66,153.72,69049
10/19/2020 16:00:00,153.95,154.6,151.41,151.87,113184
10/20/2020 16:00:00,152.74,154.42,152.36,152.53,136602
10/21/2020 16:00:00,152.38,153.3,151.12,151.12,61439
10/22/2020 16:00:00,151.3,152.51,150.89,152.33,98136
10/23/2020 16:00:00,153.1,153.63,152,153.1,52677
10/26/2020 16:00:00,151.14,151.14,147.72,149.24,140395
10/27/2020 16:00:00,149.12,149.12,146.22,146.23,69640
10/28/2020 16:00:00,143.48,144.39,141.6,141.72,250213
10/29/2020 16:00:00,141.64,144.64,141.2,143.49,64583
10/30/2020 16:00:00,142.63,143.95,141.34,143.19,103403
11/2/2020 16:00:00,145.08,147.26,144.53,147.23,125935
11/3/2020 16:00:00,149.29,152.13,148.86,151.24,121880
11/4/2020 16:00:00,150.34,153.24,149.01,150.18,129669
11/5/2020 16:00:00,152.37,154.91,152.37,153.93,88525
11/6/2020 16:00:00,153.71,154.69,153.34,154.25,72583
11/9/2020 16:00:00,164.66,165.88,159.5,159.64,283715
11/10/2020 16:00:00,160.28,162.81,159.67,162.13,218043
11/11/2020 16:00:00,163.45,163.45,160.22,160.93,686495
11/12/2020 16:00:00,160,160.63,157.95,159.07,204318
11/13/2020 16:00:00,160.35,162.81,160.35,162.6,87809
11/16/2020 16:00:00,166.42,167.01,164.33,166.92,206300
11/17/2020 16:00:00,165.58,166.9,163.93,166.49,309929
11/18/2020 16:00:00,167.33,168.19,165.48,165.48,133166
11/19/2020 16:00:00,165.24,166.18,164.29,166,149216
11/20/2020 16:00:00,165.76,166.17,164.43,164.79,91725
11/23/2020 16:00:00,166.19,167.9,166.19,167.46,110056
11/24/2020 16:00:00,170.05,171.38,169.28,170.63,326387
11/25/2020 16:00:00,170.4,170.4,168.35,169.15,149279
11/27/2020 13:00:00,169.56,170.01,168.55,169.09,52404
11/30/2020 16:00:00,168.64,168.71,166.31,167.29,430550
12/1/2020 16:00:00,169.01,169.68,167,167.03,114098
12/2/2020 16:00:00,166.54,167.49,166.1,167.08,66544
12/3/2020 16:00:00,167.38,169.02,166.97,167.67,123970
12/4/2020 16:00:00,168.24,170.27,168.24,170.11,86358
12/7/2020 16:00:00,170.11,170.11,168.87,169.27,81706
12/8/2020 16:00:00,168.45,170.66,168.45,170.24,432858
12/9/2020 16:00:00,171.13,171.47,169.42,170.55,107816
12/10/2020 16:00:00,169.41,170.11,168.45,169.2,100976
12/11/2020 16:00:00,168.46,169.84,168.14,169.38,129380
12/14/2020 16:00:00,170.98,171.04,167.29,167.29,98690
12/15/2020 16:00:00,168.84,170.49,167.89,169.95,90876
12/16/2020 16:00:00,170.43,170.43,168.51,169.01,77238
12/17/2020 16:00:00,169.06,169.5,168.5,169.44,86893
12/18/2020 16:00:00,169.88,169.88,168.42,169.37,137061
12/21/2020 16:00:00,166.11,169.22,165.83,168.72,152301
12/22/2020 16:00:00,169.03,169.03,167.89,168.34,104090
12/23/2020 16:00:00,169.3,170,169.03,169.3,52854
12/24/2020 13:00:00,169.59,169.59,168.48,169.41,31133
12/28/2020 16:00:00,170.67,170.71,169.28,169.32,102860
12/29/2020 16:00:00,170.31,170.45,167.02,168.2,95448
12/30/2020 16:00:00,168.7,169.78,168.7,169.33,48392
12/31/2020 16:00:00,169.37,170.25,168.55,169.99,44296
1/4/2021 16:00:00,170.42,170.42,165.05,166.14,205814
1/5/2021 16:00:00,165.63,168.65,165.63,167.96,130742
1/6/2021 16:00:00,168.53,174.13,168.53,172.73,688960
1/7/2021 16:00:00,174.21,174.83,172.8,174.54,172303
1/8/2021 16:00:00,175.19,175.53,172.19,174.05,377508
1/11/2021 16:00:00,172.27,174.44,171.77,174.03,106388
1/12/2021 16:00:00,174.14,176.63,173.65,176.36,913193
1/13/2021 16:00:00,176.21,176.35,174.6,174.84,142238
1/14/2021 16:00:00,175.84,176.68,175.19,175.54,152717
1/15/2021 16:00:00,174.52,174.52,171.5,172.85,160751
1/19/2021 16:00:00,174.34,175.16,173.99,174,251896
1/20/2021 16:00:00,174.95,175.33,174.16,175.15,130792
1/21/2021 16:00:00,174.94,175.06,173.64,173.9,116392
1/22/2021 16:00:00,172.61,173.91,171.78,173.47,100214
1/25/2021 16:00:00,172.88,173.19,170.29,172.27,134715
1/26/2021 16:00:00,173.49,173.5,170.49,170.69,119082
1/27/2021 16:00:00,168.34,168.45,165.36,166.64,297605
1/28/2021 16:00:00,167.77,170.44,167.77,168.72,566531
1/29/2021 16:00:00,167.68,168.22,164.52,164.98,278293
2/1/2021 16:00:00,166.99,167.68,165.57,167.29,85241
2/2/2021 16:00:00,169.33,171.36,169.22,170.73,317842
2/3/2021 16:00:00,170.87,171.31,169.71,171.13,88927
2/4/2021 16:00:00,171.7,173.3,171.47,173.19,94361
2/5/2021 16:00:00,174.53,174.65,173.57,174.13,93280
2/8/2021 16:00:00,175.15,176.17,174.79,176.17,307864
2/9/2021 16:00:00,175.82,177,174.8,176.4,113536
2/10/2021 16:00:00,177.39,177.53,175.3,176.15,110220
2/11/2021 16:00:00,176.68,177.13,174.35,176.19,183096
2/12/2021 16:00:00,175.36,177.33,175.36,177.09,55887
2/16/2021 16:00:00,177.99,178.13,176.62,176.85,96674
2/17/2021 16:00:00,176.32,176.32,174.9,176.19,105231
2/18/2021 16:00:00,175.11,175.42,173.8,174.95,119910
2/19/2021 16:00:00,175.9,178.28,175.9,177.96,117920
2/22/2021 16:00:00,177.14,179.35,176.94,178.02,130969
2/23/2021 16:00:00,178.02,178.84,175.01,178.43,203183
2/24/2021 16:00:00,178.86,182.04,178.49,181.54,270341
2/25/2021 16:00:00,181.24,181.56,176.96,177.48,206838
2/26/2021 16:00:00,178,178.59,175.4,176.27,154007
3/1/2021 16:00:00,179.12,182.05,178.79,181.07,143451
3/2/2021 16:00:00,181.09,181.09,179.38,179.99,123118
3/3/2021 16:00:00,180.06,182.2,179.76,179.8,306820
3/4/2021 16:00:00,179.98,180.64,173.88,176.58,217180
3/5/2021 16:00:00,178.52,181.2,174.08,180.74,191208
3/8/2021 16:00:00,182.21,185.12,181.32,182.37,361571
3/9/2021 16:00:00,183.53,184.54,182.22,182.32,428912
3/10/2021 16:00:00,183.44,185.97,182.94,185.2,233400
3/11/2021 16:00:00,186.11,187.25,184.88,185.91,226527
3/12/2021 16:00:00,186.49,188.57,186.31,188.52,291958
3/15/2021 16:00:00,189.17,189.98,187.27,189.86,204913
3/16/2021 16:00:00,189.51,189.52,186.91,187.03,239058
3/17/2021 16:00:00,187.13,188.83,186.2,188.52,240948
3/18/2021 16:00:00,188.39,190.67,187.39,187.8,172000
3/19/2021 16:00:00,188.13,188.13,185.28,186.72,269750
3/22/2021 16:00:00,187.12,187.47,184.85,186.03,162559
3/23/2021 16:00:00,185.05,186.15,181.6,182.17,182458
3/24/2021 16:00:00,183.25,186.33,183.01,183.09,186645
3/25/2021 16:00:00,182.46,186.46,180.79,186,173565
3/26/2021 16:00:00,186.85,189.13,186.11,188.89,205842
3/29/2021 16:00:00,188.73,190.01,187.72,188.27,263384
3/30/2021 16:00:00,188.06,189.88,187.84,189.41,147713
3/31/2021 16:00:00,190.04,190.75,188.47,189.27,367626
4/1/2021 16:00:00,190.02,190.54,189.12,190.53,211560
4/5/2021 16:00:00,192.46,193.06,191.7,192.51,209057
4/6/2021 16:00:00,192.7,193.88,192.16,192.4,153394
4/7/2021 16:00:00,192.4,192.59,190.45,191.09,161647
4/8/2021 16:00:00,191.06,191.74,189.81,191.74,113458
4/9/2021 16:00:00,192.33,193.53,191.75,193.48,98431
4/12/2021 16:00:00,193.46,194.31,193.1,194.09,226566
4/13/2021 16:00:00,193.69,193.8,191.97,193.26,189116
4/14/2021 16:00:00,193.5,194.83,193.34,193.55,173695
4/15/2021 16:00:00,194.45,194.64,193,194.19,177366
4/16/2021 16:00:00,195.48,196,194.19,195.06,116095
4/19/2021 16:00:00,194.65,194.65,192.99,193.82,134154
4/20/2021 16:00:00,193.67,193.85,190.47,191.55,147812
4/21/2021 16:00:00,191.44,194.33,191.22,194.33,207061
4/22/2021 16:00:00,194.55,195.99,193.39,193.51,150309
4/23/2021 16:00:00,193.9,196.53,193.58,196.09,68119
4/26/2021 16:00:00,196.99,197.61,195.61,195.71,120718
4/27/2021 16:00:00,196.5,197.33,195.74,197.21,83842
4/28/2021 16:00:00,197.07,197.43,196.34,196.59,185101
4/29/2021 16:00:00,198.08,198.08,196.21,197.64,108420
4/30/2021 16:00:00,196.58,197.11,195.72,196.05,116582
5/3/2021 16:00:00,197.64,198.7,197.03,198.07,133914
5/4/2021 16:00:00,197.25,198.53,196.23,198.53,161980
5/5/2021 16:00:00,199.13,199.41,198.33,198.57,278245
5/6/2021 16:00:00,198.94,199.62,197.8,199.59,240244
5/7/2021 16:00:00,199.22,202.13,198.69,201.74,169365
5/10/2021 16:00:00,202.92,204.05,201.28,201.42,121993
5/11/2021 16:00:00,199.36,199.9,196.66,198.75,168428
5/12/2021 16:00:00,198.04,198.49,193.29,193.42,256205
5/13/2021 16:00:00,193.54,197.98,193.42,197.16,158077
5/14/2021 16:00:00,198.67,200.53,198.07,200.19,129579
5/17/2021 16:00:00,199.73,199.97,197.96,199.66,135474
5/18/2021 16:00:00,199.53,199.76,196.82,196.82,245973
5/19/2021 16:00:00,194.35,195.51,192.6,195.4,139264
5/20/2021 16:00:00,195.9,196.56,195.03,195.93,135744
5/21/2021 16:00:00,197.08,198.42,196.47,197.01,106734
5/24/2021 16:00:00,198.22,198.61,197.21,198.23,86097
5/25/2021 16:00:00,198.61,199.62,197.18,197.38,136500
5/26/2021 16:00:00,197.72,198.33,197.25,198.24,83707
5/27/2021 16:00:00,199.88,201.18,199.88,200.64,152169
5/28/2021 16:00:00,201.47,201.47,200.09,200.97,124638
6/1/2021 16:00:00,202.79,202.92,201.45,201.98,120396
6/2/2021 16:00:00,202.39,202.39,200.72,201.15,116657
6/3/2021 16:00:00,200,201.3,198.9,200.26,95437
6/4/2021 16:00:00,201.3,201.56,200.14,201.25,116346
